idx,ts_iso,run_id,planner,seed,tipo,params_json,source,validada,motivo_rechazo,ejecutada,error_ejecucion,delay_s,exec_s,llm_model,llm_temperature,llm_prompt,llm_respuesta
1,2026-07-10T20:28:49.754548+02:00,llm_run01,llm,1001,buscar_google,"{""termino"": ""últimas noticias de tecnología""}",llm,ok,,ok,,12,10.86,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un estudiante de informática curioso que quiere leer noticias actuales.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""buscar_google"",
  ""termino"": ""últimas noticias de tecnología"",
  ""delay"": 12
}"
2,2026-07-10T20:29:13.959300+02:00,llm_run01,llm,1001,mirar_youtube,"{""busqueda"": ""streaming en vivo de tecnología""}",llm,ok,,fallo,ver session.log,12,36.23,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de una persona interesada en tecnología que quiere ver un streaming en vivo.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""mirar_youtube"",
  ""busqueda"": ""streaming en vivo de tecnología"",
  ""delay"": 12
}"
3,2026-07-10T20:30:07.404702+02:00,llm_run01,llm,1001,mirar_youtube,"{""busqueda"": ""videos educativos de programación""}",llm,ok,,ok,,18,143.29,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de alguien que quiere ver un vídeo educativo que quiere revisar su correo electrónico.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""mirar_youtube"",
  ""busqueda"": ""videos educativos de programación"",
  ""delay"": 18
}"
4,2026-07-10T20:32:50.777478+02:00,llm_run01,llm,1001,usar_twitter,{},llm,ok,,fallo,ver session.log,12,34.59,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un estudiante de informática curioso que quiere usar Twitter.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""usar_twitter"",
  ""delay"": 12
}"
5,2026-07-10T20:33:39.819803+02:00,llm_run01,llm,1001,usar_twitter,{},llm,ok,,fallo,ver session.log,12,32.94,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un lector habitual de periódicos online que quiere usar Twitter.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""usar_twitter"",
  ""delay"": 12
}"
6,2026-07-10T20:34:26.225285+02:00,llm_run01,llm,1001,mirar_youtube,"{""busqueda"": ""streaming en vivo de tecnología""}",llm,ok,,fallo,ver session.log,12,54.83,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de una persona interesada en tecnología que quiere ver un streaming en vivo.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""mirar_youtube"",
  ""busqueda"": ""streaming en vivo de tecnología"",
  ""delay"": 12
}"
7,2026-07-10T20:35:35.333261+02:00,llm_run01,llm,1001,buscar_google,"{""termino"": ""últimos avances en inteligencia artificial""}",llm,ok,,ok,,12,65.23,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un estudiante de informática curioso que quiere visitar una página web interesante.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""buscar_google"",
  ""termino"": ""últimos avances en inteligencia artificial"",
  ""delay"": 12
}"
8,2026-07-10T20:36:54.719748+02:00,llm_run01,llm,1001,buscar_google,"{""termino"": ""últimas noticias de tecnología""}",llm,ok,,ok,,12,9.5,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un estudiante de informática curioso que quiere leer noticias actuales.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""buscar_google"",
  ""termino"": ""últimas noticias de tecnología"",
  ""delay"": 12
}"
9,2026-07-10T20:37:19.266854+02:00,llm_run01,llm,1001,usar_twitter,{},llm,ok,,ok,,12,14.67,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de una persona interesada en tecnología que quiere usar Twitter.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""usar_twitter"",
  ""delay"": 12
}"
10,2026-07-10T20:37:48.564495+02:00,llm_run01,llm,1001,buscar_google,"{""termino"": ""últimos avances en inteligencia artificial""}",llm,ok,,ok,,12,72.56,meta-llama/llama-4-scout-17b-16e-instruct,0.2,"Eres un agente autónomo que simula el comportamiento de un estudiante de informática curioso que quiere visitar una página web interesante.
Elige UNA acción para realizar en el navegador.

Opciones válidas:
- buscar_google: requiere campo 'termino'
- abrir_url: requiere campo 'url'
- mirar_youtube: opcionalmente campo 'busqueda'
- revisar_correo: no requiere campos adicionales
- ver_streaming: (solo en YouTube Live)
- usar_twitter: no requiere campos adicionales

Incluye un campo ""delay"" (entero 8–25).
Devuelve EXCLUSIVAMENTE un JSON válido, sin texto adicional ni comillas triples.
Ejemplos:
{ ""tipo"": ""buscar_google"", ""termino"": ""últimas noticias de IA"", ""delay"": 15 }
{ ""tipo"": ""abrir_url"", ""url"": ""https://www.bbc.com/mundo"", ""delay"": 10 }
{ ""tipo"": ""mirar_youtube"", ""busqueda"": ""videos de ciberseguridad"", ""delay"": 20 }
{ ""tipo"": ""revisar_correo"", ""delay"": 20 }
{ ""tipo"": ""ver_streaming"", ""delay"": 18 }
{ ""tipo"": ""usar_twitter"", ""delay"": 16 }","{
""tipo"": ""buscar_google"",
  ""termino"": ""últimos avances en inteligencia artificial"",
  ""delay"": 12
}"
